Close,High,Low,Open,Volume,return,cpi_release,cpi_surprise,vol_5d,vol_20d,vol_60d,return_lag1,return_lag5,VIX,cpi_t,cpi_tm1,cpi_tp1,vol_spike
2106.6298828125,2111.909912109375,2097.820068359375,2097.820068359375,4013760000,0.005134989044995592,0,0.0,0.004151105443852817,0.006926630210075087,0.007808703579293005,0.00162843225851382,0.0026789415573472003,12.84,0,0.0,0.0,0
2104.989990234375,2111.300048828125,2100.02001953125,2105.9599609375,3434120000,-0.0007787467579851993,0,0.0,0.004152574028642196,0.006398091800879999,0.0078102202931791985,0.005134989044995592,0.004447575873625805,12.6,0,0.0,0.0,0
2081.179931640625,2102.580078125,2072.3701171875,2102.580078125,3627600000,-0.01137570418905323,0,0.0,0.006328235961316222,0.006816824341989976,0.007943886097852933,-0.0007787467579851993,0.005189376899456221,13.89,0,0.0,0.0,0
2100.39990234375,2103.93994140625,2084.110107421875,2084.110107421875,3000160000,0.009192748586536723,0,0.0,0.007756432969053126,0.006832580003008741,0.007792016623325601,-0.01137570418905323,-0.004591806820961145,13.3,0,0.0,0.0,0
2097.2900390625,2109.639892578125,2094.3798828125,2102.820068359375,3243410000,-0.001481702504767951,0,0.0,0.007794030022307452,0.006829637529556105,0.007758447886489113,0.009192748586536723,0.00162843225851382,13.25,0,0.0,0.0,0
2107.9599609375,2109.97998046875,2091.050048828125,2098.27001953125,3348480000,0.005074582853386292,0,0.0,0.007784389430186061,0.006772873516189405,0.007777248661275971,-0.001481702504767951,0.005134989044995592,12.71,0,0.0,0.0,0
2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000,0.0023549408425523675,0,0.0,0.007819383121647589,0.005777417364120861,0.007563808714302749,0.005074582853386292,-0.0007787467579851993,12.48,0,0.0,0.0,0
2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000,0.0022502668247534868,0,0.0,0.0039552075682446584,0.005717040177239003,0.0073305360428938,0.0023549408425523675,-0.01137570418905323,12.29,0,0.0,0.0,0
2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000,-0.004149913240734652,0,0.0,0.00362286201457335,0.0058477336223164336,0.007272008587010537,0.0022502668247534868,0.009192748586536723,13.12,0,0.0,0.0,0
2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000,0.0027654044373465075,0,0.0,0.003444841801310424,0.005264688775351012,0.007047148682567482,-0.004149913240734652,-0.001481702504767951,12.41,0,0.0,0.0,0
2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000,-0.003747348127573222,0,0.0,0.003516597605003763,0.004890438260703033,0.006896265702926819,0.0027654044373465075,0.005074582853386292,13.39,0,0.0,0.0,0
2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000,-0.010180553033248205,0,0.0,0.005326708734368359,0.005389696889986222,0.006799933882833069,-0.003747348127573222,0.0023549408425523675,14.55,0,0.0,0.0,0
2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000,0.010863776563455257,0,0.0,0.008009667487691744,0.005829580498272265,0.006909124113970835,-0.010180553033248205,0.0022502668247534868,12.7,0,0.0,0.0,0
2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000,0.0029364331477630206,0,0.0,0.007914962328478272,0.005700833586474516,0.00679875269171088,0.010863776563455257,-0.004149913240734652,12.85,0,0.0,0.0,0
2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000,-0.0119080033585301,0,0.0,0.009449332158780138,0.006349808963904173,0.00696610885900695,0.0029364331477630206,0.0027654044373465075,14.31,0,0.0,0.0,0
2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000,-0.004465681140931977,0,0.0,0.00948021291717256,0.0064105113166256795,0.006968469170324684,-0.0119080033585301,-0.003747348127573222,15.15,0,0.0,0.0,0
